status	dataset_id	zip_path	size_bytes	seconds	blosc_arrays	blosc_chunks	message
converted	01c93cf6-b695-4e30-a26e-121ae8b16a9e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/01c93cf6-b695-4e30-a26e-121ae8b16a9e/full.zarr.zip	57866853	2.162699304521084	6	46	ok
converted	024581e3-5375-4e33-8060-d8448694f556	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/024581e3-5375-4e33-8060-d8448694f556/full.zarr.zip	110674149	2.512313663959503	6	82	ok
converted	03d38670-1444-4001-bc53-9936e61d9b20	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/03d38670-1444-4001-bc53-9936e61d9b20/full.zarr.zip	127189044	0.9893135540187359	3	141	ok
converted	01ff5cf0-730f-4ddc-b1be-7b407211f544	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/01ff5cf0-730f-4ddc-b1be-7b407211f544/full.zarr.zip	529811902	5.292774122208357	3	543	ok
converted	06ef6b36-6c9b-4e10-8a94-d0baf274276e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/06ef6b36-6c9b-4e10-8a94-d0baf274276e/full.zarr.zip	103230442	0.8888731487095356	6	70	ok
converted	07760522-707a-4a1c-8891-dbd1226d6b27	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/07760522-707a-4a1c-8891-dbd1226d6b27/full.zarr.zip	188003776	1.2829088121652603	3	207	ok
converted	01b84709-139c-4485-98a9-6e14c58fbbf6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/01b84709-139c-4485-98a9-6e14c58fbbf6/full.zarr.zip	753757292	7.55847854167223	6	530	ok
converted	077b0429-0f47-48e0-879a-39eaae531d42	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/077b0429-0f47-48e0-879a-39eaae531d42/full.zarr.zip	96477378	0.7313153520226479	3	99	ok
converted	07b1d7c8-5c2e-42f7-9246-26f746cd6013	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/07b1d7c8-5c2e-42f7-9246-26f746cd6013/full.zarr.zip	153405775	1.1851681992411613	3	169	ok
converted	07dd8c34-4625-480a-8ee4-273a06c3082b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/07dd8c34-4625-480a-8ee4-273a06c3082b/full.zarr.zip	93265399	0.7783216461539268	3	89	ok
converted	02792605-4760-4023-82ad-40fc4458a5db	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/02792605-4760-4023-82ad-40fc4458a5db/full.zarr.zip	1298237313	9.059259857982397	6	730	ok
converted	019c7af2-c827-4454-9970-44d5e39ce068	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/019c7af2-c827-4454-9970-44d5e39ce068/full.zarr.zip	1396603925	9.160694267600775	12	786	ok
converted	090da8ea-46e8-40df-bffc-1f78e1538d27	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/090da8ea-46e8-40df-bffc-1f78e1538d27/full.zarr.zip	117001983	0.8627391792833805	3	129	ok
converted	095940cb-7422-4510-96e2-cbafd961eb88	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/095940cb-7422-4510-96e2-cbafd961eb88/full.zarr.zip	249354464	1.721022941172123	3	271	ok
converted	030faa69-ff79-4d85-8630-7c874a114c19	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/030faa69-ff79-4d85-8630-7c874a114c19/full.zarr.zip	1250984728	9.711305789649487	6	898	ok
converted	09b518f9-da64-44cc-aec8-70a89d55611f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/09b518f9-da64-44cc-aec8-70a89d55611f/full.zarr.zip	335231203	2.6238077357411385	6	250	ok
converted	0920bcb8-4b3a-4e9d-a353-56f529fd3b32	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0920bcb8-4b3a-4e9d-a353-56f529fd3b32/full.zarr.zip	597018290	4.64147512242198	6	422	ok
converted	0436a180-cb44-47ba-8ffa-807b7a468469	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0436a180-cb44-47ba-8ffa-807b7a468469/full.zarr.zip	1849386207	10.62099114432931	6	1008	ok
converted	0b4a15a7-4e9e-4555-9733-2423e5c66469	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0b4a15a7-4e9e-4555-9733-2423e5c66469/full.zarr.zip	594643810	2.3402157202363014	6	286	ok
converted	0ae6f031-2f9c-4247-8b26-db320d6efd32	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0ae6f031-2f9c-4247-8b26-db320d6efd32/full.zarr.zip	781548076	3.8342358097434044	6	470	ok
converted	0a2d7e87-c3c0-4ed2-86df-ae18811fcc16	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0a2d7e87-c3c0-4ed2-86df-ae18811fcc16/full.zarr.zip	813227527	6.063375785946846	6	522	ok
converted	0bae7ebf-eb54-46a6-be9a-3461cecefa4c	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0bae7ebf-eb54-46a6-be9a-3461cecefa4c/full.zarr.zip	414780488	2.212630018591881	6	252	ok
converted	093d3bfe-6f0f-4ac0-a7a1-829f94d0a49f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/093d3bfe-6f0f-4ac0-a7a1-829f94d0a49f/full.zarr.zip	1941948586	9.737107776105404	6	1122	ok
converted	0c9a8cfb-6649-4d52-b418-6d8e56bd7afe	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0c9a8cfb-6649-4d52-b418-6d8e56bd7afe/full.zarr.zip	14113560	0.1827107109129429	6	10	ok
converted	0de831e0-a525-4ec5-b717-df56f2de2bf0	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0de831e0-a525-4ec5-b717-df56f2de2bf0/full.zarr.zip	585475041	2.60230765491724	7	263	ok
converted	0bf30b02-db97-4560-b9cd-0fe3588892af	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0bf30b02-db97-4560-b9cd-0fe3588892af/full.zarr.zip	569923972	4.874031104147434	6	668	ok
converted	0ee5ae70-c3f5-473f-bd1c-287f4690ffc5	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0ee5ae70-c3f5-473f-bd1c-287f4690ffc5/full.zarr.zip	51738051	0.44130733236670494	3	57	ok
converted	0f4865d5-8000-4f68-8ac7-f5efea9e5e70	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0f4865d5-8000-4f68-8ac7-f5efea9e5e70/full.zarr.zip	279936378	2.5726291984319687	6	230	ok
converted	108c2b65-4ea9-4792-8b5b-451842faf35b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/108c2b65-4ea9-4792-8b5b-451842faf35b/full.zarr.zip	271983064	1.8317209482192993	3	271	ok
converted	10c0c666-bd99-4a5c-b697-f1be835f5427	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/10c0c666-bd99-4a5c-b697-f1be835f5427/full.zarr.zip	1045042482	6.7776939868927	6	574	ok
converted	0df5d172-5888-4cec-9a96-e637636bbfef	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0df5d172-5888-4cec-9a96-e637636bbfef/full.zarr.zip	1551917065	12.13310306891799	6	1360	ok
converted	1196334f-a441-474a-95ee-400780941690	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1196334f-a441-474a-95ee-400780941690/full.zarr.zip	328008478	2.166247632354498	6	338	ok
converted	1185a7d3-a9c1-4280-9ba5-d61895b15cac	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1185a7d3-a9c1-4280-9ba5-d61895b15cac/full.zarr.zip	370427123	2.5282949693500996	3	399	ok
converted	01ad3cd7-3929-4654-84c0-6db05bd5fd59	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/01ad3cd7-3929-4654-84c0-6db05bd5fd59/full.zarr.zip	6632941702	36.488046642392874	6	3050	ok
converted	0a8e3443-c3e2-4918-84db-0495657d9175	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0a8e3443-c3e2-4918-84db-0495657d9175/full.zarr.zip	3957481573	25.004368122667074	3	4075	ok
converted	124744b8-4681-474a-9894-683896122708	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/124744b8-4681-474a-9894-683896122708/full.zarr.zip	115612266	1.0735110118985176	6	82	ok
converted	0bc7235a-ae5a-479d-a487-510435377e55	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0bc7235a-ae5a-479d-a487-510435377e55/full.zarr.zip	3094803777	21.073604997247458	6	1990	ok
converted	137ca42b-33b3-48fa-ae80-02a0747027cb	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/137ca42b-33b3-48fa-ae80-02a0747027cb/full.zarr.zip	179432871	1.5437352433800697	6	134	ok
converted	12c3efd8-d515-42e6-b93c-4961e599d524	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/12c3efd8-d515-42e6-b93c-4961e599d524/full.zarr.zip	355536664	2.7384644709527493	6	238	ok
converted	13b61a7d-5605-4948-ba48-02c588960143	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/13b61a7d-5605-4948-ba48-02c588960143/full.zarr.zip	300106424	2.425211690366268	6	210	ok
converted	14363b6e-3428-45b0-8704-10fd5d6316df	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/14363b6e-3428-45b0-8704-10fd5d6316df/full.zarr.zip	108820894	1.002260148525238	6	78	ok
converted	149b2c3f-ee11-47a7-984b-923570280bd7	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/149b2c3f-ee11-47a7-984b-923570280bd7/full.zarr.zip	30974002	0.22638677433133125	7	29	ok
converted	11ff73e8-d3e4-4445-9309-477a2c5be6f6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/11ff73e8-d3e4-4445-9309-477a2c5be6f6/full.zarr.zip	978741464	7.236731205135584	6	678	ok
converted	145dcf6a-2461-4fa3-a0af-7fc56db0bd33	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/145dcf6a-2461-4fa3-a0af-7fc56db0bd33/full.zarr.zip	993670971	6.448642652481794	3	1009	ok
converted	171b03c9-516b-499c-a434-fa4f70191988	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/171b03c9-516b-499c-a434-fa4f70191988/full.zarr.zip	704394155	2.8697643242776394	7	318	ok
converted	182f6a56-7360-4924-a74e-1772e07b3031	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/182f6a56-7360-4924-a74e-1772e07b3031/full.zarr.zip	277390150	1.9914321713149548	3	303	ok
converted	17e9d436-a264-4c94-a42d-48c8daf6fdd9	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/17e9d436-a264-4c94-a42d-48c8daf6fdd9/full.zarr.zip	604227400	3.1090323515236378	6	360	ok
converted	15d374d6-0dfd-4d8e-ade7-81f73dc921ee	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/15d374d6-0dfd-4d8e-ade7-81f73dc921ee/full.zarr.zip	1527298399	9.21595536544919	6	902	ok
converted	18500fcd-9960-49cb-8a8e-7d868dc14efe	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/18500fcd-9960-49cb-8a8e-7d868dc14efe/full.zarr.zip	320527495	1.9947501718997955	3	343	ok
converted	0c0c49a2-b96b-432f-98a4-1decf9929149	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0c0c49a2-b96b-432f-98a4-1decf9929149/full.zarr.zip	4275521883	38.712729066610336	3	4357	ok
converted	19b21f40-db42-4a71-a0d6-913e83b17784	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/19b21f40-db42-4a71-a0d6-913e83b17784/full.zarr.zip	308348829	2.236981052905321	3	335	ok
converted	1873a18a-66fd-4a4d-8277-a872c93f5b59	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1873a18a-66fd-4a4d-8277-a872c93f5b59/full.zarr.zip	1806229030	10.503992080688477	6	1016	ok
converted	19e46756-9100-4e01-8b0e-23b557558a4c	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/19e46756-9100-4e01-8b0e-23b557558a4c/full.zarr.zip	407429651	3.3474779278039932	6	302	ok
converted	1a018108-b4b6-457b-ba15-046d5e98c169	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1a018108-b4b6-457b-ba15-046d5e98c169/full.zarr.zip	95873123	0.7162018306553364	3	103	ok
converted	19f1bec6-eeb7-4133-accc-992d745fef89	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/19f1bec6-eeb7-4133-accc-992d745fef89/full.zarr.zip	1264081554	9.711880654096603	6	1026	ok
converted	1a2e3350-28a8-4f49-b33c-5b67ceb001f6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1a2e3350-28a8-4f49-b33c-5b67ceb001f6/full.zarr.zip	1524828536	6.973359506577253	6	870	ok
converted	16023185-de21-4c0d-a9c8-73abdd52d142	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/16023185-de21-4c0d-a9c8-73abdd52d142/full.zarr.zip	4626030422	33.08432040736079	6	3046	ok
converted	18e2a8c5-33f7-455e-a58a-b2ba6921db27	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/18e2a8c5-33f7-455e-a58a-b2ba6921db27/full.zarr.zip	3139437585	25.134594324976206	6	2354	ok
converted	1a974af7-8b4b-4abb-8aba-23e2979d9518	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1a974af7-8b4b-4abb-8aba-23e2979d9518/full.zarr.zip	1678041254	6.909610092639923	7	725	ok
converted	1ab4ebbc-18d6-4838-89c2-cdc5b10accfb	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1ab4ebbc-18d6-4838-89c2-cdc5b10accfb/full.zarr.zip	1439911071	10.785793349146843	6	982	ok
converted	0ba636a1-4754-4786-a8be-7ab3cf760fd6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0ba636a1-4754-4786-a8be-7ab3cf760fd6/full.zarr.zip	10012222785	71.99797489866614	6	6598	ok
converted	1b767f95-d0a0-4a3d-b394-cc665d86c3dc	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1b767f95-d0a0-4a3d-b394-cc665d86c3dc/full.zarr.zip	317231229	2.2303938306868076	3	345	ok
converted	1c53ef1e-45c7-4498-be59-6797f3950875	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1c53ef1e-45c7-4498-be59-6797f3950875/full.zarr.zip	3366642871	16.264416955411434	6	1922	ok
converted	0129dbd9-a7d3-4f6b-96b9-1da155a93748	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/0129dbd9-a7d3-4f6b-96b9-1da155a93748/full.zarr.zip	22039728663	113.85560527071357	6	8546	ok
converted	13149914-ea03-4f01-8bf6-b793b667127b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/13149914-ea03-4f01-8bf6-b793b667127b/full.zarr.zip	10087343784	77.82794955000281	3	10053	ok
converted	1b9d8702-5af8-4142-85ed-020eb06ec4f6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1b9d8702-5af8-4142-85ed-020eb06ec4f6/full.zarr.zip	3669289746	29.49550500139594	6	2546	ok
converted	1cf24082-59de-4029-ac81-6e398768af3a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1cf24082-59de-4029-ac81-6e398768af3a/full.zarr.zip	291070430	2.2138589434325695	3	317	ok
converted	1e4214ce-7347-4ec7-97b3-fcf7c1938e8b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1e4214ce-7347-4ec7-97b3-fcf7c1938e8b/full.zarr.zip	276950994	1.3099643923342228	6	178	ok
converted	1e5bd3b8-6a0e-4959-8d69-cafed30fe814	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1e5bd3b8-6a0e-4959-8d69-cafed30fe814/full.zarr.zip	400618685	3.248138502240181	6	278	ok
converted	1c739a3e-c3f5-49d5-98e0-73975e751201	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1c739a3e-c3f5-49d5-98e0-73975e751201/full.zarr.zip	2152856034	16.57150448858738	6	1542	ok
converted	1f1c5c14-5949-4c81-b28e-b272e271b672	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1f1c5c14-5949-4c81-b28e-b272e271b672/full.zarr.zip	115885267	1.103446338325739	6	82	ok
converted	1a38e762-2465-418f-b81c-6a4bce261c34	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1a38e762-2465-418f-b81c-6a4bce261c34/full.zarr.zip	7003652609	51.593287996947765	6	4942	ok
converted	203025fe-fa99-4d57-81da-458ed8f0c334	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/203025fe-fa99-4d57-81da-458ed8f0c334/full.zarr.zip	713504028	4.635374531149864	6	478	ok
converted	21722308-5091-4b63-9c07-4f116ab9a7b3	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/21722308-5091-4b63-9c07-4f116ab9a7b3/full.zarr.zip	1260473347	8.07253511250019	3	1279	ok
converted	1d89d081-f43d-401a-be76-bd6ef9259f4e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1d89d081-f43d-401a-be76-bd6ef9259f4e/full.zarr.zip	2191407026	14.64124171808362	6	1390	ok
converted	22658f4f-9268-41ad-8828-cc53f4baa9fa	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/22658f4f-9268-41ad-8828-cc53f4baa9fa/full.zarr.zip	134122861	0.966577734798193	3	141	ok
converted	234c23d0-d6cd-4612-a40d-e5811727564b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/234c23d0-d6cd-4612-a40d-e5811727564b/full.zarr.zip	499388411	2.773773603141308	6	254	ok
converted	1a9f3b38-b86d-416d-bbdc-9058ad3ff42d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1a9f3b38-b86d-416d-bbdc-9058ad3ff42d/full.zarr.zip	8885126287	65.94477902725339	6	5992	ok
converted	248cf7bf-508b-4c28-a2fd-cabe2ab956aa	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/248cf7bf-508b-4c28-a2fd-cabe2ab956aa/full.zarr.zip	75200946	0.7312564849853516	6	54	ok
converted	242c6e7f-9016-4048-af70-d631f5eea188	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/242c6e7f-9016-4048-af70-d631f5eea188/full.zarr.zip	1218074824	9.326681651175022	6	838	ok
converted	21d3e683-80a4-4d9b-bc89-ebb2df513dde	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/21d3e683-80a4-4d9b-bc89-ebb2df513dde/full.zarr.zip	2094406814	16.408703096210957	6	1454	ok
converted	251b1a7e-d050-4486-8d50-4c2619eb0f46	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/251b1a7e-d050-4486-8d50-4c2619eb0f46/full.zarr.zip	962857081	5.924983721226454	3	1009	ok
converted	2672b679-8048-4f5e-9786-f1b196ccfd08	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2672b679-8048-4f5e-9786-f1b196ccfd08/full.zarr.zip	394559065	3.3101101517677307	6	338	ok
converted	2727d83a-0af0-443a-bff8-58dc7028289a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2727d83a-0af0-443a-bff8-58dc7028289a/full.zarr.zip	101098557	0.6620104238390923	3	93	ok
converted	27d3952f-fbbc-497d-98d1-f37f3d555235	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/27d3952f-fbbc-497d-98d1-f37f3d555235/full.zarr.zip	173540533	1.1411336325109005	6	116	ok
converted	2856d06c-0ff9-4e01-bfc9-202b74d0b60f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2856d06c-0ff9-4e01-bfc9-202b74d0b60f/full.zarr.zip	247884794	1.5955169349908829	3	259	ok
converted	27d91086-cfe3-4e33-9282-bd1246e5ce8e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/27d91086-cfe3-4e33-9282-bd1246e5ce8e/full.zarr.zip	468654679	3.177362620830536	3	503	ok
converted	2872f4b0-b171-46e2-abc6-befcf6de6306	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2872f4b0-b171-46e2-abc6-befcf6de6306/full.zarr.zip	334689263	2.7932098731398582	6	234	ok
converted	2a65bd41-4a3f-42f4-98b2-c53962811152	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2a65bd41-4a3f-42f4-98b2-c53962811152/full.zarr.zip	102756110	0.9419050700962543	6	74	ok
converted	2a8ca8f3-5599-4cda-b973-3a2dfc3c1fe6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2a8ca8f3-5599-4cda-b973-3a2dfc3c1fe6/full.zarr.zip	134852062	0.9452648013830185	3	141	ok
converted	1fc48734-35ee-4372-885c-95fd2674c75a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1fc48734-35ee-4372-885c-95fd2674c75a/full.zarr.zip	7827487858	31.78022814542055	7	3278	ok
converted	29244e1d-02e6-4133-b411-516ef7474638	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/29244e1d-02e6-4133-b411-516ef7474638/full.zarr.zip	1724853970	9.748171471059322	3	1499	ok
converted	19053a82-9c89-4fb8-bd19-d7b1800b0b7b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/19053a82-9c89-4fb8-bd19-d7b1800b0b7b/full.zarr.zip	13752789261	108.68040917441249	6	9270	ok
converted	2dc198e1-e0a6-4e88-b7a3-4b66be7e4a4a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2dc198e1-e0a6-4e88-b7a3-4b66be7e4a4a/full.zarr.zip	111181556	1.0487966127693653	6	86	ok
converted	2dd9d7a2-4bee-4c3f-a1f5-89bc3271c4f0	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2dd9d7a2-4bee-4c3f-a1f5-89bc3271c4f0/full.zarr.zip	231095145	1.8149116337299347	6	166	ok
converted	2adb1f8a-a6b1-4909-8ee8-484814e2d4bf	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2adb1f8a-a6b1-4909-8ee8-484814e2d4bf/full.zarr.zip	1450946871	12.19303873181343	6	1158	ok
converted	2e9d2f32-4cfb-49b5-b990-cbf4c241214e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2e9d2f32-4cfb-49b5-b990-cbf4c241214e/full.zarr.zip	610420727	3.3692792765796185	6	322	ok
converted	2f05ab20-a092-4bab-9276-3e0eb24e3fee	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2f05ab20-a092-4bab-9276-3e0eb24e3fee/full.zarr.zip	535083664	2.7089304216206074	6	322	ok
converted	2f6a20f1-173d-4b8d-860b-c47ffea120fa	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2f6a20f1-173d-4b8d-860b-c47ffea120fa/full.zarr.zip	17536921	0.2832103781402111	6	18	ok
converted	2f7230e7-4706-4924-b571-473fc1e52c30	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2f7230e7-4706-4924-b571-473fc1e52c30/full.zarr.zip	78047190	0.729280523955822	6	58	ok
converted	2a498ace-872a-4935-984b-1afa70fd9886	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2a498ace-872a-4935-984b-1afa70fd9886/full.zarr.zip	3909890133	18.893525552004576	6	2260	ok
converted	2f132ec9-24b5-422f-9be0-ccef03b4fe28	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2f132ec9-24b5-422f-9be0-ccef03b4fe28/full.zarr.zip	384430723	3.031425390392542	6	302	ok
converted	2c820d53-cbd7-4e0a-be7a-a0ad1989a98f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2c820d53-cbd7-4e0a-be7a-a0ad1989a98f/full.zarr.zip	2679745132	17.913407158106565	3	2759	ok
converted	30f5e171-83d7-4fc0-bf75-384f122346b3	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/30f5e171-83d7-4fc0-bf75-384f122346b3/full.zarr.zip	107641183	0.5928918793797493	6	62	ok
converted	30cd5311-6c09-46c9-94f1-71fe4b91813c	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/30cd5311-6c09-46c9-94f1-71fe4b91813c/full.zarr.zip	1181567530	8.164958734065294	6	806	ok
converted	218acb0f-9f2f-4f76-b90b-15a4b7c7f629	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/218acb0f-9f2f-4f76-b90b-15a4b7c7f629/full.zarr.zip	10464506451	51.71246275678277	6	6774	ok
converted	30c2a6fd-d547-460f-a5e7-44c62a2af7ad	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/30c2a6fd-d547-460f-a5e7-44c62a2af7ad/full.zarr.zip	1202506351	9.38509652018547	6	918	ok
