[2026-07-03T14:42:08] root=/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens tasks=622 jobs=8 blocksize=65536 verify=True
[2026-07-03T14:42:08] skipped     0.0% 00476f9f-ebc1-4b72-b541-32f912ce36ea (98.5 MiB, 0.0s) already at target blocksize
[2026-07-03T14:47:02] converted  21.2% 52ea546e-9229-40ef-b048-a2e694dd73e8 (573.7 MiB, 4.2s) ok
[2026-07-03T14:47:03] converted  21.2% 53ce2631-3646-4172-bbd9-38b0a44d8214 (390.7 MiB, 3.5s) ok
[2026-07-03T14:47:07] converted  21.6% 420d0f5d-b7ba-4b1e-88d0-44e9f733febd (5398.4 MiB, 51.1s) ok
[2026-07-03T14:47:07] converted  21.6% 5500c673-1610-40a0-86d9-64d987ae50e6 (468.0 MiB, 4.0s) ok
[2026-07-03T14:47:09] converted  21.7% 55ca4411-8c7d-4aef-a572-50852e030c05 (226.9 MiB, 1.9s) ok
[2026-07-03T14:47:11] converted  21.8% 535e9336-2d8d-43c3-944d-bcbebe20df8a (1409.4 MiB, 11.9s) ok
[2026-07-03T14:47:17] converted  21.8% 574e9f9e-f8b4-41ef-bf19-89a9964fd9c7 (1283.9 MiB, 6.4s) ok
[2026-07-03T14:47:18] converted  21.9% 56a4bc14-9407-45fd-8786-f7f6fc87c9dd (1396.8 MiB, 10.7s) ok
[2026-07-03T14:47:24] converted  22.0% 5829c7ba-697f-418e-8b98-d605b192dc48 (837.5 MiB, 6.1s) ok
[2026-07-03T14:47:26] converted  22.5% 4568ebb2-468c-4381-9ce7-81cd97abcd22 (7108.6 MiB, 58.3s) ok
[2026-07-03T14:47:29] converted  22.5% 589fe605-6d49-4abe-bff8-1675511c689a (738.5 MiB, 5.6s) ok
[2026-07-03T14:47:30] converted  22.7% 576f193c-75d0-4a11-bd25-8676587e6dc2 (1652.0 MiB, 12.7s) ok
[2026-07-03T14:47:31] converted  22.7% 595c9010-99ec-462d-b6a1-2b2fe5407871 (268.1 MiB, 1.5s) ok
[2026-07-03T14:47:32] converted  22.7% 58f43044-cd3c-42b8-bc0b-3498eb236359 (756.4 MiB, 5.5s) ok
[2026-07-03T14:47:33] converted  22.7% 5a73f63f-18a2-49b5-b431-2c469c41a41b (229.0 MiB, 1.7s) ok
[2026-07-03T14:47:34] converted  22.8% 59632ec0-6f10-48c6-af79-81024e84843e (638.1 MiB, 3.7s) ok
[2026-07-03T14:47:36] converted  22.8% 59b69042-47c2-47fd-ad03-d21beb99818f (578.9 MiB, 4.7s) ok
[2026-07-03T14:47:37] converted  22.8% 5b25a46f-f1cf-4caa-9e10-6ab81dfe9174 (119.9 MiB, 1.2s) ok
[2026-07-03T14:47:45] converted  23.4% 46104f0b-9af5-466a-ae0f-56b8dc1969a2 (7981.3 MiB, 74.3s) ok
[2026-07-03T14:47:47] converted  23.5% 5a9cfb44-494a-4540-8db8-7143b1bb5a6f (1968.0 MiB, 14.0s) ok
[2026-07-03T14:47:47] converted  23.5% 5bc23cb2-8cfc-4960-bab1-c3027fbeefc4 (300.3 MiB, 2.1s) ok
[2026-07-03T14:47:48] converted  23.7% 5af90777-6760-4003-9dba-8f945fec6fdf (1789.5 MiB, 14.4s) ok
[2026-07-03T14:47:50] converted  23.7% 5cdbb2ea-c622-466d-9ead-7884ad8cb99f (133.0 MiB, 1.2s) ok
[2026-07-03T14:47:54] converted  23.7% 5bc42b88-bb76-4954-927b-8bb7369adc64 (972.2 MiB, 6.6s) ok
[2026-07-03T14:47:55] converted  23.8% 5ce42b38-d867-487f-9b40-e8bb00b21d0b (687.8 MiB, 5.9s) ok
[2026-07-03T14:47:58] converted  23.8% 5d3fc988-765d-48ba-bfb5-151ef2988cac (512.9 MiB, 3.9s) ok
[2026-07-03T14:47:59] converted  23.9% 5d4415d1-cfcd-4b43-b2b2-138b5afd68af (463.8 MiB, 3.6s) ok
[2026-07-03T14:48:01] converted  23.9% 5e5ab909-f73f-4b57-98a0-6d2c5662f6a4 (256.2 MiB, 1.9s) ok
[2026-07-03T14:48:08] converted  23.9% 5e717147-0f75-4de1-8bd2-6fda01b8d75f (824.0 MiB, 6.6s) ok
[2026-07-03T14:48:08] converted  23.9% 5e7fff82-b8eb-4220-bf65-c6feb6765ea1 (58.3 MiB, 0.4s) ok
[2026-07-03T14:48:09] converted  23.9% 5eb05c46-9d59-4971-8bcb-2660f74860b9 (62.8 MiB, 0.5s) ok
[2026-07-03T14:48:25] converted  24.4% 5b9b89d2-2e3e-4ad1-8965-666f64540fea (6507.4 MiB, 48.7s) ok
[2026-07-03T14:48:33] converted  24.6% 5ed90bc0-12f3-4354-b314-0ce0dbb96458 (3389.4 MiB, 24.3s) ok
[2026-07-03T14:48:33] converted  24.6% 601c7454-17ff-432c-8e0d-902bfddb8013 (32.3 MiB, 0.4s) ok
[2026-07-03T14:48:37] converted  25.0% 5e57cd50-8e42-42d6-940d-5c1660d06864 (4836.8 MiB, 39.6s) ok
[2026-07-03T14:48:39] converted  25.1% 60a29d0b-1a37-4447-ac32-00d701580b47 (1342.6 MiB, 5.8s) ok
[2026-07-03T14:48:52] converted  25.3% 5fde5c9c-5b1e-4df5-982a-3f8e7635161f (3798.6 MiB, 26.7s) ok
[2026-07-03T14:48:55] converted  25.3% 61af564d-e5ea-4d34-a0f3-2668a00db376 (399.7 MiB, 3.0s) ok
[2026-07-03T14:48:55] converted  25.3% 61d327d1-2227-4c5f-9367-e3559dc79b07 (10.6 MiB, 0.1s) ok
[2026-07-03T14:48:56] converted  25.3% 62de80d7-e6c4-4ff0-ad4c-d3d36f57cb93 (22.7 MiB, 0.3s) ok
[2026-07-03T14:48:58] converted  25.4% 639ffc23-14db-4060-9027-3c90314200f8 (340.6 MiB, 2.5s) ok
[2026-07-03T14:48:58] converted  25.7% 60acb72d-4935-4bb2-80b4-3700a6a527f8 (4354.3 MiB, 21.1s) ok
[2026-07-03T14:48:59] converted  26.6% 56c4912d-2bae-4b64-98f2-af8a84389208 (12998.6 MiB, 110.5s) ok
[2026-07-03T14:49:00] converted  26.8% 612b7bff-4460-421e-917a-fe60e3d96580 (2675.7 MiB, 21.0s) ok
[2026-07-03T14:49:00] converted  26.8% 64767efb-49b0-4562-a1bd-e619a5d9db41 (156.3 MiB, 1.2s) ok
[2026-07-03T14:49:02] converted  26.8% 644a578d-ffdc-446b-9679-e7ab4c919c13 (432.2 MiB, 3.6s) ok
[2026-07-03T14:49:02] converted  26.8% 64f4ad90-a422-400a-944d-4ce0f39594a7 (272.3 MiB, 2.0s) ok
[2026-07-03T14:49:03] converted  26.8% 670a9f65-363c-4bb1-a942-bf6d1edea179 (68.0 MiB, 0.6s) ok
[2026-07-03T14:49:13] converted  28.7% 37a17b78-4864-4a42-b67b-31c00962795a (27718.1 MiB, 234.3s) ok
[2026-07-03T14:49:15] converted  28.7% 68b6114f-e990-4033-bfb3-c35536633aaa (221.0 MiB, 1.8s) ok
[2026-07-03T14:49:16] converted  28.8% 6929d6d1-6f81-44d7-bd35-5a580259af81 (161.1 MiB, 0.8s) ok
[2026-07-03T14:49:20] converted  28.9% 64267fb5-7b70-4705-a13b-cc38966c22a8 (2670.6 MiB, 21.5s) ok
[2026-07-03T14:49:20] converted  29.0% 6a270451-b4d9-43e0-aa89-e33aac1ac74b (857.3 MiB, 4.2s) ok
[2026-07-03T14:49:20] converted  29.0% 6ba45a2b-0a29-454f-a580-41b0e540c06b (75.3 MiB, 0.7s) ok
[2026-07-03T14:49:21] converted  29.0% 6c600df6-ddca-4628-a8bb-1d6de1e3f9b4 (183.8 MiB, 1.2s) ok
[2026-07-03T14:49:22] converted  29.8% 5c97eeeb-7e52-44b3-b010-b832b1f5424c (10888.6 MiB, 94.6s) ok
[2026-07-03T14:49:25] converted  29.8% 6ceeaa86-9ceb-4582-b390-6d4dd6ff0572 (318.1 MiB, 2.8s) ok
[2026-07-03T14:49:25] converted  29.8% 6cda3b13-7257-45b9-ac20-0a7e6697e4f2 (477.2 MiB, 3.9s) ok
[2026-07-03T14:49:25] converted  29.8% 6e00ccf7-0749-46ef-a999-dba785630d52 (49.5 MiB, 0.5s) ok
[2026-07-03T14:49:26] converted  29.8% 6cf3634d-e911-44ad-bf52-c747a9af3c01 (192.2 MiB, 1.7s) ok
[2026-07-03T14:49:28] converted  29.9% 6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0 (387.9 MiB, 2.8s) ok
[2026-07-03T14:49:34] converted  30.0% 6c87755e-a671-41a8-9c7e-4e43b850a57b (1697.3 MiB, 13.8s) ok
[2026-07-03T14:49:34] converted  30.0% 6fc37633-13f5-4bf0-af95-52808143bffd (16.2 MiB, 0.2s) ok
[2026-07-03T14:49:36] converted  30.0% 70e4f35b-c98c-45a1-9aa9-2053b07315dd (295.3 MiB, 2.2s) ok
[2026-07-03T14:49:39] converted  30.0% 715327a6-7978-4896-ba91-69d6b04dbbfb (320.7 MiB, 2.3s) ok
[2026-07-03T14:49:54] converted  30.5% 67b6b9ac-b841-42ce-b2d4-ed2ec12327bd (7275.6 MiB, 51.9s) ok
[2026-07-03T14:49:57] converted  30.6% 7178ec0a-b0e2-45b1-beb0-879bb69d81e9 (325.5 MiB, 2.7s) ok
[2026-07-03T14:49:58] converted  31.1% 65badd7a-9262-4fd1-9ce2-eb5dc0ca8039 (7408.4 MiB, 57.2s) ok
[2026-07-03T14:49:59] converted  31.1% 72822932-10f6-466f-baf3-a2c1d89364bc (306.6 MiB, 1.7s) ok
[2026-07-03T14:49:59] converted  31.1% 731e6380-879f-4b0b-9a1f-2150208852ef (31.3 MiB, 0.4s) ok
[2026-07-03T14:50:00] converted  31.1% 73b7d0aa-035f-4a15-9f1d-f56b70204591 (55.9 MiB, 0.6s) ok
[2026-07-03T14:50:01] converted  31.3% 716a4acc-919e-4326-9672-ebe06ede84e6 (3073.9 MiB, 22.4s) ok
[2026-07-03T14:50:05] converted  31.7% 6f9de485-58cd-4342-bfc4-b3d3dd223aa8 (5066.9 MiB, 36.9s) ok
[2026-07-03T14:50:08] converted  33.2% 55003f67-c494-46f1-83fb-902745646379 (22237.1 MiB, 186.1s) ok
[2026-07-03T14:50:13] converted  33.3% 75011e96-ba37-4977-a539-fbf9f66a5e37 (1099.8 MiB, 8.3s) ok
[2026-07-03T14:50:14] converted  33.3% 76af615b-12fe-4ebb-b8c6-239ad29e26e3 (84.5 MiB, 0.6s) ok
[2026-07-03T14:50:15] converted  33.3% 77044335-0ac5-4406-9b3f-8cdd3656d67b (93.1 MiB, 0.8s) ok
[2026-07-03T14:50:18] converted  33.3% 77c1c785-809f-4065-8c54-6a0170783256 (390.3 MiB, 3.1s) ok
[2026-07-03T14:50:20] converted  33.3% 781cc817-3fd0-487c-a55a-b47b2786a05d (211.7 MiB, 1.8s) ok
[2026-07-03T14:50:21] converted  33.4% 76150f40-1989-4977-9e23-696e72d59d9e (1607.9 MiB, 13.4s) ok
[2026-07-03T14:50:22] converted  33.4% 78f40dd6-ed22-470d-8547-6fb5746c25da (126.9 MiB, 0.7s) ok
[2026-07-03T14:50:23] converted  33.5% 78c62d4e-abf1-405b-bb51-368720814529 (425.9 MiB, 3.5s) ok
[2026-07-03T14:50:23] converted  33.5% 7970bd6b-f752-47a9-8643-2af16855ec49 (185.9 MiB, 1.7s) ok
[2026-07-03T14:50:24] converted  33.7% 72955cdb-bd92-4135-aa52-21f33f9640db (3605.7 MiB, 26.0s) ok
[2026-07-03T14:50:24] converted  33.7% 79ef1959-a6b4-4cac-82ca-30feaec48df1 (58.6 MiB, 0.6s) ok
[2026-07-03T14:50:24] converted  33.7% 79884ae5-e026-4d4a-858f-e807960bd4f7 (193.7 MiB, 1.3s) ok
[2026-07-03T14:50:27] converted  33.8% 7b316f62-7fa0-4b95-bac9-e90866038a85 (402.7 MiB, 2.9s) ok
[2026-07-03T14:50:28] converted  33.8% 7b75b2c4-6d99-40be-9a61-391455d859e6 (59.4 MiB, 0.7s) ok
[2026-07-03T14:50:33] converted  34.1% 74cff64f-9da9-4b2a-9b3b-8a04a1598040 (4059.0 MiB, 32.0s) ok
[2026-07-03T14:50:35] converted  34.1% 7c1c3d47-3166-43e5-9a95-65ceb2d45f78 (314.4 MiB, 2.3s) ok
[2026-07-03T14:50:47] converted  34.3% 7b20c613-9add-43d1-87e9-defd3d9b9f8c (3270.5 MiB, 23.0s) ok
[2026-07-03T14:50:48] converted  34.3% 7cd3c321-e487-4b51-a8af-9bf671b59fe5 (183.7 MiB, 1.4s) ok
[2026-07-03T14:50:50] converted  34.5% 7bb64315-9e5a-41b9-9235-59acf9642a3e (2988.3 MiB, 22.1s) ok
[2026-07-03T14:50:50] converted  34.5% 7d98cc44-b090-4dc8-804f-2750c84fe9d7 (24.1 MiB, 0.3s) ok
[2026-07-03T14:50:50] converted  34.5% 7d3ab174-e433-40fc-a352-6fe71b1a19f9 (256.9 MiB, 1.9s) ok
[2026-07-03T14:50:53] converted  34.6% 7db0c178-b0a4-442f-ba54-e9e1633a84bb (452.6 MiB, 3.4s) ok
[2026-07-03T14:50:54] converted  34.6% 7e7f63c5-d964-40be-83de-ecbcccafd233 (436.7 MiB, 3.8s) ok
[2026-07-03T14:50:55] converted  34.6% 7ee4b15b-b543-4a8f-a602-ab0344729caf (249.6 MiB, 1.9s) ok
[2026-07-03T14:51:00] converted  34.7% 7f08cbcc-5790-4576-8478-10e9a999b316 (780.3 MiB, 6.7s) ok
[2026-07-03T14:51:05] converted  35.7% 6725ee8e-ef5b-4e68-8901-61bd14a1fe73 (14929.5 MiB, 122.7s) ok
[2026-07-03T14:51:05] converted  35.7% 8039c63d-08b0-4fc9-af0f-5b57f08ca0da (68.0 MiB, 0.6s) ok
[2026-07-03T14:51:21] converted  35.9% 8058d760-09e6-4bdd-86a1-36917ffca3ef (2024.4 MiB, 15.3s) ok
[2026-07-03T14:51:22] converted  36.6% 74014ef8-d2d0-4cbc-8ba2-037f30753ffd (11176.5 MiB, 82.0s) ok
[2026-07-03T14:51:23] converted  36.6% 80d7111d-f9fe-49fd-871e-6e618312c341 (64.9 MiB, 0.7s) ok
[2026-07-03T14:51:26] converted  36.7% 821a8e3e-87ec-41ee-bd69-cd4377057d38 (403.6 MiB, 3.3s) ok
[2026-07-03T14:51:31] converted  36.7% 82691839-6879-4810-90f3-67e953f328a3 (610.2 MiB, 4.8s) ok
[2026-07-03T14:51:37] converted  36.8% 829a3cd1-a466-49f1-b2e9-d3f6b7f392e2 (885.8 MiB, 6.1s) ok
[2026-07-03T14:51:38] converted  36.8% 82f6af6d-5313-439a-9936-5e844be49a70 (119.5 MiB, 1.0s) ok
[2026-07-03T14:51:43] converted  39.7% 53d208b0-2cfd-4366-9866-c3c6114081bc (43164.9 MiB, 283.6s) ok
[2026-07-03T14:51:44] converted  39.8% 835fa5c4-3278-4abd-b0bd-71d7f498b2dc (932.8 MiB, 6.5s) ok
[2026-07-03T14:51:45] converted  39.8% 84230ea4-998d-4aa8-8456-81dd54ce23af (57.3 MiB, 0.6s) ok
[2026-07-03T14:51:45] converted  39.8% 83caa705-a765-4f99-9bf2-1d8b01674104 (182.9 MiB, 1.5s) ok
[2026-07-03T14:51:46] converted  40.2% 80a2c5b6-02e7-4fc0-9f12-179f5247c1bc (4808.2 MiB, 25.0s) ok
[2026-07-03T14:51:46] converted  41.1% 7c497c66-c2e2-4291-8b96-339e5e65f314 (13253.3 MiB, 71.0s) ok
[2026-07-03T14:51:50] converted  41.1% 84cfa5aa-a0d1-415e-ac47-eb66c9cf8170 (918.1 MiB, 4.4s) ok
[2026-07-03T14:51:50] converted  41.1% 856c1b98-5727-49da-bf0f-151bdb8cb056 (42.0 MiB, 0.3s) ok
[2026-07-03T14:52:02] converted  41.2% 85c60876-7f35-40c5-a256-7808d84c6ba5 (1411.4 MiB, 11.4s) ok
[2026-07-03T14:52:03] converted  41.3% 8623d55f-d91c-41c2-ae68-ed2072fd268d (139.2 MiB, 1.4s) ok
[2026-07-03T14:52:04] converted  41.3% 86282760-5099-4c71-8cdd-412dcbbbd0b9 (186.6 MiB, 1.1s) ok
[2026-07-03T14:52:13] converted  42.7% 7b55fe5c-d5c8-48e0-a1a3-54c5b9074f3f (21024.3 MiB, 108.6s) ok
[2026-07-03T14:52:13] converted  43.0% 8560f809-5794-484e-9152-b63efa91d134 (3702.5 MiB, 26.7s) ok
[2026-07-03T14:52:15] converted  43.0% 867757c1-3b1a-49d9-a0cd-17767eb160cc (238.6 MiB, 1.9s) ok
[2026-07-03T14:52:16] converted  43.0% 87a06a2a-16c6-42f7-af1b-529fad431051 (337.0 MiB, 2.8s) ok
[2026-07-03T14:52:17] converted  43.3% 843c1459-e852-429c-9339-17b5760e7716 (4741.9 MiB, 31.6s) ok
[2026-07-03T14:52:17] converted  43.3% 881fe679-c6e0-45a3-9427-c4e81be6921f (73.2 MiB, 0.7s) ok
[2026-07-03T14:52:17] converted  43.3% 8a554710-08bc-4005-87cd-da9675bdc2e7 (24.9 MiB, 0.3s) ok
[2026-07-03T14:52:18] converted  43.4% 88a01d4a-5197-45be-b5ae-e019aef43376 (298.7 MiB, 1.9s) ok
[2026-07-03T14:52:20] converted  43.4% 8b2e5453-faf7-46ea-9073-aea69b283cb7 (293.6 MiB, 2.6s) ok
[2026-07-03T14:52:20] converted  43.5% 862a4311-5ab1-48cf-b517-db2c1bb9d531 (2120.4 MiB, 15.7s) ok
[2026-07-03T14:52:21] converted  43.6% 881e0e6b-a185-45f1-9b56-81606e91e7ff (826.0 MiB, 5.7s) ok
[2026-07-03T14:52:21] converted  43.6% 8d73847b-33e7-48f0-837f-e3e6579bf12d (130.9 MiB, 1.2s) ok
[2026-07-03T14:52:22] converted  43.6% 8dc29642-be06-46dc-a289-8075915745d4 (190.0 MiB, 1.7s) ok
[2026-07-03T14:52:23] converted  43.6% 8dc858b0-b076-4326-94bb-7c2d1cd721a3 (229.0 MiB, 2.0s) ok
[2026-07-03T14:52:24] converted  43.7% 8c42cfd0-0b0a-46d5-910c-fc833d83c45e (706.7 MiB, 5.5s) ok
[2026-07-03T14:52:24] converted  43.7% 8e47ed12-c658-4252-b126-381df8d52a3d (233.5 MiB, 2.0s) ok
[2026-07-03T14:52:26] converted  43.7% 8e5978bd-0e48-4a09-a92d-fa2985059f05 (418.7 MiB, 3.1s) ok
[2026-07-03T14:52:30] converted  43.8% 8f3e7fcf-0b16-4a29-a5f1-a7a8b267d689 (793.0 MiB, 6.1s) ok
[2026-07-03T14:52:37] converted  43.8% 8fbed309-d3d4-441b-b3ff-e2dcbcec2d35 (957.2 MiB, 6.4s) ok
[2026-07-03T14:52:38] converted  43.9% 8fcf0ccc-67b2-43a3-90be-075f85169bef (151.0 MiB, 1.3s) ok
[2026-07-03T14:52:40] converted  44.0% 8f4f8502-9170-4ac2-9707-3b6985ebfe5f (1579.8 MiB, 14.1s) ok
[2026-07-03T14:52:41] converted  44.0% 8ff0cef9-393e-43de-9722-a1e12c239727 (425.2 MiB, 2.4s) ok
[2026-07-03T14:52:42] converted  44.0% 900fdf13-150d-4695-9f8c-4c09105ba2eb (321.5 MiB, 2.3s) ok
[2026-07-03T14:52:43] converted  44.6% 842c6f5d-4a94-4eef-8510-8c792d1124bc (8014.5 MiB, 58.2s) ok
[2026-07-03T14:52:45] converted  44.6% 90d4a63b-5c02-43eb-acde-c49345681601 (758.2 MiB, 4.3s) ok
[2026-07-03T14:52:46] converted  44.6% 9133e1f5-3870-435b-871d-d8ea467e111e (412.8 MiB, 3.3s) ok
[2026-07-03T14:52:47] converted  46.1% 7f7faf6b-f11d-4f07-bc1c-188a4472748d (20731.5 MiB, 111.3s) ok
[2026-07-03T14:52:49] converted  46.1% 92161459-9103-4379-ae34-73a38eee1d1d (700.6 MiB, 4.7s) ok
[2026-07-03T14:52:51] converted  46.1% 93131426-0124-4ab4-a013-9dfbcd99d467 (238.2 MiB, 1.7s) ok
[2026-07-03T14:52:53] converted  46.2% 9372df2d-13d6-4fac-980b-919a5b7eb483 (235.0 MiB, 1.6s) ok
[2026-07-03T14:52:57] converted  46.3% 93091496-be48-4122-b945-9af9c22a7535 (2383.7 MiB, 10.2s) ok
[2026-07-03T14:52:58] converted  46.4% 92594117-6e7c-47bd-bd6b-65c52cea167b (1673.1 MiB, 12.5s) ok
[2026-07-03T14:53:00] converted  46.5% 944dedde-03e5-456d-996d-7250f7247b85 (372.2 MiB, 3.0s) ok
[2026-07-03T14:53:01] converted  46.5% 949ec7fc-ac54-47c9-bb6f-ee9e67688cce (380.5 MiB, 3.0s) ok
[2026-07-03T14:53:02] converted  46.5% 95d3b0fb-b8a7-4bec-a2e8-cded3222ff07 (64.1 MiB, 0.5s) ok
[2026-07-03T14:53:02] converted  46.7% 91f31e05-56d8-46fc-b408-d90c9228a81b (3606.4 MiB, 19.1s) ok
[2026-07-03T14:53:05] converted  47.2% 8d1dd010-5cbc-43fb-83f8-e0de8e8517da (6028.0 MiB, 45.6s) ok
[2026-07-03T14:53:06] converted  47.2% 94c41723-b2c4-4b59-a49a-64c9b851903e (751.8 MiB, 6.6s) ok
[2026-07-03T14:53:08] converted  47.3% 965386e9-1e4f-466d-bf59-ebdca4b66b9b (770.3 MiB, 6.2s) ok
[2026-07-03T14:53:12] converted  47.3% 96d4a4cd-db8e-4320-af10-a7d9418bc647 (620.6 MiB, 5.0s) ok
[2026-07-03T14:53:12] converted  47.4% 96baf2e0-60c5-48cf-b1d1-cba657851507 (825.3 MiB, 7.2s) ok
[2026-07-03T14:53:14] converted  47.4% 9813a1d4-d107-459e-9b2e-7687be935f69 (253.0 MiB, 2.2s) ok
[2026-07-03T14:53:16] converted  47.4% 98219f72-0f9a-4de9-a859-c81834f24ab1 (462.4 MiB, 3.8s) ok
[2026-07-03T14:53:20] converted  48.5% 7ff0197b-d175-49bf-b4fa-150fe0995d93 (15344.3 MiB, 139.7s) ok
[2026-07-03T14:53:23] converted  48.8% 93cb76aa-a84b-4a92-8e6c-66a914e26d4c (4262.8 MiB, 30.0s) ok
[2026-07-03T14:53:25] converted  48.8% 9968be68-ab65-4a38-9e1a-c9b6abece194 (643.0 MiB, 4.6s) ok
[2026-07-03T14:53:30] converted  49.1% 963a08cb-d995-4862-9614-f9d38a7d7540 (3614.2 MiB, 28.1s) ok
[2026-07-03T14:53:30] converted  49.1% 99950e99-2758-41d2-b2c9-643edcdf6d82 (846.2 MiB, 7.3s) ok
[2026-07-03T14:53:32] converted  49.2% 99e317c0-1fab-4f73-b511-859e752fd1c3 (970.9 MiB, 6.9s) ok
[2026-07-03T14:53:33] converted  49.2% 9bfecd44-e6b5-4072-9b64-cb7f0a117f88 (146.4 MiB, 0.9s) ok
[2026-07-03T14:53:33] converted  49.3% 9928ad5f-6afd-4fb0-89b0-6690e2a2ce25 (1853.5 MiB, 17.2s) ok
[2026-07-03T14:53:34] converted  49.4% 9a281de7-cee5-4e80-8584-1929f46f152f (552.2 MiB, 4.0s) ok
[2026-07-03T14:53:35] converted  49.4% 9a64bf99-ebe5-4276-93a8-bee9dff1cd47 (534.9 MiB, 4.4s) ok
[2026-07-03T14:53:36] converted  49.4% 9c1b5626-58df-4401-ae7b-f66d068c1551 (687.9 MiB, 3.7s) ok
[2026-07-03T14:53:41] converted  49.5% 9d5df009-eb76-43a3-b6cd-22017cc53700 (924.9 MiB, 7.4s) ok
[2026-07-03T14:53:41] converted  49.6% 9d8e5dca-03a3-457d-b7fb-844c75735c83 (1397.2 MiB, 7.2s) ok
[2026-07-03T14:53:42] converted  49.6% 9df60c57-fdf3-4e93-828e-fe9303f20438 (149.2 MiB, 1.3s) ok
[2026-07-03T14:53:44] converted  49.6% 9ea768a2-87ab-46b6-a73d-c4e915f25af3 (201.2 MiB, 1.7s) ok
[2026-07-03T14:53:46] converted  49.7% 9ec34295-ab16-47e2-af33-b884143e520b (287.6 MiB, 2.1s) ok
[2026-07-03T14:53:46] converted  50.0% 98f5d518-1e60-4307-b732-ab045cd3cbc2 (4591.0 MiB, 32.3s) ok
[2026-07-03T14:53:48] converted  50.1% 9ddea8d9-cc4c-420a-90f6-880996f808d4 (1321.7 MiB, 11.4s) ok
[2026-07-03T14:53:51] converted  50.1% 9f499d32-400d-4c42-ac9a-fb1481844fee (387.5 MiB, 2.9s) ok
[2026-07-03T14:53:55] converted  50.3% 9ea52f85-a35e-4b5b-9207-e2f1de7dbbcd (3078.3 MiB, 13.5s) ok
[2026-07-03T14:53:57] converted  50.4% 9fcb0b73-c734-40a5-be9c-ace7eea401c9 (792.3 MiB, 6.3s) ok
[2026-07-03T14:54:00] converted  50.4% a1058181-73af-4436-ba0a-9e3925d1f1c7 (320.3 MiB, 2.6s) ok
[2026-07-03T14:54:00] converted  50.5% 9f1a899f-05a0-44c5-8aa9-39df61ae4324 (1947.1 MiB, 14.6s) ok
[2026-07-03T14:54:02] converted  51.3% 8ef06ea4-8d0f-4303-a652-7d4604402b1f (12136.6 MiB, 98.0s) ok
[2026-07-03T14:54:02] converted  51.4% 9fddb063-056d-4202-8b8a-4b0ee531d3ce (975.7 MiB, 7.9s) ok
[2026-07-03T14:54:03] converted  51.4% a19b218b-1c0a-4618-b41f-7c216c623ec6 (408.1 MiB, 2.9s) ok
[2026-07-03T14:54:04] converted  51.5% a1b9c51e-a408-4f7f-bccb-abefe20ae2a5 (102.4 MiB, 1.0s) ok
[2026-07-03T14:54:05] converted  51.5% a24ce10f-5a87-4e1f-a34a-f4fe5fc84052 (143.4 MiB, 1.1s) ok
[2026-07-03T14:54:05] converted  51.5% a199ca73-035d-44e2-9893-4c493151db21 (1226.6 MiB, 5.7s) ok
[2026-07-03T14:54:09] converted  51.6% a20e2f2a-e171-450a-8ddc-8935c2977ad6 (708.0 MiB, 5.6s) ok
[2026-07-03T14:54:09] converted  51.7% a30db232-08a6-48f0-ab9f-ad6977b8a6b1 (787.2 MiB, 3.6s) ok
[2026-07-03T14:54:11] converted  51.7% a4116666-d295-4443-a174-0acc283f92c4 (214.4 MiB, 1.7s) ok
[2026-07-03T14:54:13] converted  51.7% a4157949-6f2a-40e2-b960-63f6e2bde918 (380.8 MiB, 2.7s) ok
[2026-07-03T14:54:15] converted  51.7% a37f857c-779f-464e-9310-3db43a1811e7 (806.4 MiB, 6.5s) ok
[2026-07-03T14:54:16] converted  51.8% a59ba9fa-1407-4f15-8c56-d3637421570d (118.0 MiB, 0.9s) ok
[2026-07-03T14:54:17] converted  51.8% a5b5d1f3-dd8b-44f6-a685-15f0f741c062 (53.8 MiB, 0.5s) ok
[2026-07-03T14:54:17] converted  51.8% a65bcc2d-4243-44c1-a262-ab7dcddfcf86 (18.3 MiB, 0.3s) ok
[2026-07-03T14:54:19] converted  51.8% a77176ec-96c8-4448-a3e7-b56940bdfab6 (311.0 MiB, 1.5s) ok
[2026-07-03T14:54:20] converted  51.8% a7b4f565-691d-43ea-bf4a-d2d1d52bb4b4 (197.4 MiB, 1.5s) ok
[2026-07-03T14:54:23] converted  51.9% a41fb1c7-87d1-4840-a375-a1a6b3ab6737 (1435.2 MiB, 9.6s) ok
[2026-07-03T14:54:23] converted  51.9% a82c43bb-a703-446d-aa24-049bf013121f (590.8 MiB, 3.0s) ok
[2026-07-03T14:54:24] converted  51.9% a9bedd04-51cb-42ad-83fe-cd749de71f1b (63.4 MiB, 0.7s) ok
[2026-07-03T14:54:25] converted  52.0% a84face4-eb30-4f43-994f-c6a13a097808 (208.6 MiB, 1.6s) ok
[2026-07-03T14:54:33] converted  52.4% a19d1667-a7b5-4556-9e5f-f9bfa690c0f1 (6341.8 MiB, 31.2s) ok
[2026-07-03T14:54:34] converted  53.2% 978a566a-dc27-478d-b306-26daba116c1f (11402.9 MiB, 85.8s) ok
